# columns = TERM LEMMA POS PROB
# identifier = balzac1834FC73
# creator = Balzac, Honoré de
# created = 1834
# modified = 1845
# title = Les Marana. Études philosophiques

↵↵	↵↵	PUNCTstruct
,	,	PUNCTclause
la	le	DET
méthode	méthode	NOUN
de	de	ADP
une	un	DET
pension	pension	NOUN
mensuelle	mensuel	ADJ
,	,	PUNCTclause
ils	ils	PRON
en	en	ADP
fixèrent	fixer	VERB
ensemble	ensemble	ADV
le	le	DET
chiffre	chiffre	NOUN
;	;	PUNCTclause
la	le	DET
causerie	causerie	NOUN
que	que	PRON
ils	ils	PRON
eurent	avoir	VERB
à	à	ADP
ce	ce	DET
sujet	sujet	NOUN
fut	être	AUX
la	le	DET
dernière	dernier	ADJ
de	de	ADP
ces	ce	DET
conversations	conversation	NOUN
intimes	intime	ADJ
,	,	PUNCTclause
un	un	DET
des	un	ADP_DET
charmes	charme	NOUN
les	le	DET
plus	plus	ADV
attrayants	attrayant	ADJ
du	du	ADP_DET
mariage	mariage	NOUN
.	.	PUNCTsent
Le	le	DET
silence	silence	NOUN
entre	entre	ADP
deux	deux	NUM
cœurs	cœur	NOUN
est	être	AUX
un	un	DET
vrai	vrai	ADJ
divorce	divorce	NOUN
accompli	accomplir	VERB
,	,	PUNCTclause
le	le	DET
jour	jour	NOUN
où	où	PRON
le	le	DET
nous	nous	PRON
ne	ne	ADV
se	se	PRON
dit	dire	VERB
plus	plus	ADV
.	.	PUNCTsent
Juana	Juana	PROPN
comprit	comprendre	VERB
que	que	SCONJ
de	de	ADP
ce	ce	DET
jour	jour	NOUN
elle	elle	PRON
ne	ne	ADV
était	être	AUX
plus	plus	ADV
que	que	SCONJ
mère	mère	NOUN
,	,	PUNCTclause
et	et	CCONJ
elle	elle	PRON
en	en	PRON
fut	être	AUX
heureuse	heureux	ADJ
,	,	PUNCTclause
sans	sans	ADP
rechercher	rechercher	VERB
la	le	DET
cause	cause	NOUN
de	de	ADP
ce	ce	DET
malheur	malheur	NOUN
.	.	PUNCTsent
Ce	ce	PRON
fut	être	AUX
un	un	DET
grand	grand	ADJ
tort	tort	NOUN
.	.	PUNCTsent
Les	le	DET
enfants	enfant	NOUN
rendent	rendre	VERB
les	le	DET
époux	époux	NOUN
solidaires	solidaire	ADJ
de	de	ADP
leur	leur	DET
vie	vie	NOUN
,	,	PUNCTclause
et	et	CCONJ
la	le	DET
vie	vie	NOUN
secrète	secret	ADJ
de	de	ADP
son	son	DET
mari	mari	NOUN
ne	ne	ADV
devait	devoir	VERB
pas	pas	ADV
être	être	AUX
seulement	seulement	ADV
un	un	DET
texte	texte	NOUN
de	de	ADP
mélancolies	mélancolie	NOUN
et	et	CCONJ
de	de	ADP
angoisses	angoisse	NOUN
pour	pour	ADP
Juana	Juana	PROPN
.	.	PUNCTsent
Diard	Diard	PROPN
,	,	PUNCTclause
émancipé	émanciper	VERB
,	,	PUNCTclause
se	se	PRON
habitua	habituer	VERB
promptement	promptement	ADV
à	à	ADP
perdre	perdre	VERB
ou	ou	CCONJ
à	à	ADP
gagner	gagner	VERB
des	un	DET
sommes	somme	NOUN
immenses	immense	ADJ
.	.	PUNCTsent
Beau	beau	ADJ
joueur	joueur	NOUN
et	et	CCONJ
grand	grand	ADJ
joueur	joueur	NOUN
,	,	PUNCTclause
il	il	PRON
devint	devenir	VERB
célèbre	célèbre	ADJ
par	par	ADP
sa	son	DET
manière	manière	NOUN
de	de	ADP
jouer	jouer	VERB
.	.	PUNCTsent
La	le	DET
considération	considération	NOUN
que	que	SCONJ
il	il	PRON
ne	ne	ADV
avait	avoir	AUX
pas	pas	ADV
pu	pouvoir	VERB
se	se	PRON
attirer	attirer	VERB
sous	sous	ADP
l'	le	DET
Empire	empire	NOUN
lui	lui	PRON
fut	être	AUX
acquise	acquérir	VERB
,	,	PUNCTclause
sous	sous	ADP
la	le	DET
Restauration	restauration	NOUN
,	,	PUNCTclause
par	par	ADP
sa	son	DET
fortune	fortune	NOUN
capitalisée	capitaliser	VERB
qui	qui	PRON
roulait	rouler	VERB
sur	sur	ADP
les	le	DET
tapis	tapis	NOUN
,	,	PUNCTclause
et	et	CCONJ
par	par	ADP
son	son	DET
talent	talent	NOUN
à	à	ADP
tous	tout	ADJ
les	le	DET
jeux	jeu	NOUN
qui	qui	PRON
devint	devenir	VERB
célèbre	célèbre	ADJ
.	.	PUNCTsent
Les	le	DET
ambassadeurs	ambassadeur	NOUN
,	,	PUNCTclause
les	le	DET
plus	plus	ADV
gros	gros	ADJ
banquiers	banquier	NOUN
,	,	PUNCTclause
les	le	DET
gens	gens	NOUN
à	à	ADP
grandes	grand	ADJ
fortunes	fortune	NOUN
,	,	PUNCTclause
et	et	CCONJ
tous	tout	ADJ
les	le	DET
hommes	homme	NOUN
qui	qui	PRON
,	,	PUNCTclause
pour	pour	ADP
avoir	avoir	VERB
trop	trop	ADV
pressé	presser	VERB
la	le	DET
vie	vie	NOUN
,	,	PUNCTclause
en	en	ADP
viennent	venir	VERB
à	à	ADP
demander	demander	VERB
au	au	ADP_DET
jeu	jeu	NOUN
ses	son	DET
exorbitantes	exorbitant	ADJ
jouissances	jouissance	NOUN
,	,	PUNCTclause
admirent	admettre	VERB
Diard	Diard	PROPN
dans	dans	ADP
leurs	leur	DET
clubs	club	NOUN
,	,	PUNCTclause
rarement	rarement	ADV
chez	chez	ADP
eux	eux	PRON
,	,	PUNCTclause
mais	mais	CCONJ
ils	ils	PRON
jouèrent	jouer	VERB
tous	tout	ADJ
avec	avec	ADP
lui	lui	PRON
.	.	PUNCTsent
Diard	Diard	PROPN
devint	devenir	VERB
à	à	ADP
la	le	DET
mode	mode	NOUN
.	.	PUNCTsent
Par	par	ADP
orgueil	orgueil	NOUN
,	,	PUNCTclause
une	un	DET
fois	fois	NOUN
ou	ou	CCONJ
deux	deux	NUM
pendant	pendant	ADP
l'	le	DET
hiver	hiver	NOUN
,	,	PUNCTclause
il	il	PRON
donnait	donner	VERB
une	un	DET
fête	fête	NOUN
pour	pour	ADP
rendre	rendre	VERB
les	le	DET
politesses	politesse	NOUN
que	que	PRON
il	il	PRON
avait	avoir	AUX
reçues	recevoir	VERB
.	.	PUNCTsent
Alors	alors	ADV
Juana	Juana	PROPN
revoyait	revoir	VERB
le	le	DET
monde	monde	NOUN
par	par	ADP
ces	ce	DET
échappées	échappée	NOUN
de	de	ADP
festins	festin	NOUN
,	,	PUNCTclause
de	de	ADP
bals	bal	NOUN
,	,	PUNCTclause
de	de	ADP
luxe	luxe	NOUN
,	,	PUNCTclause
de	de	ADP
lumières	lumière	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
ce	ce	PRON
était	être	AUX
pour	pour	ADP
elle	elle	PRON
une	un	DET
sorte	sorte	NOUN
de	de	ADP
impôt	impôt	NOUN
mis	mettre	VERB
sur	sur	ADP
le	le	DET
bonheur	bonheur	NOUN
de	de	ADP
sa	son	DET
solitude	solitude	NOUN
.	.	PUNCTsent
Elle	elle	PRON
apparaissait	apparaître	VERB
,	,	PUNCTclause
elle	elle	PRON
,	,	PUNCTclause
la	le	DET
reine	reine	NOUN
de	de	ADP
ces	ce	DET
solennités	solennité	NOUN
,	,	PUNCTclause
comme	comme	ADP
une	un	DET
créature	créature	NOUN
tombée	tomber	VERB
là	là	ADV
,	,	PUNCTclause
de	de	ADP
un	un	DET
monde	monde	NOUN
inconnu	inconnu	ADJ
.	.	PUNCTsent
Sa	son	DET
naïveté	naïveté	NOUN
,	,	PUNCTclause
que	que	SCONJ
rien	rien	PRON
ne	ne	ADV
avait	avoir	VERB
corrompue	corrompre	VERB
;	;	PUNCTclause
sa	son	DET
belle	beau	ADJ
virginité	virginité	NOUN
de	de	ADP
âme	âme	NOUN
,	,	PUNCTclause
que	que	SCONJ
les	le	DET
mœurs	mœurs	NOUN
nouvelles	nouveau	ADJ
de	de	ADP
sa	son	DET
nouvelle	nouveau	ADJ
vie	vie	NOUN
lui	lui	PRON
restituaient	restituer	VERB
;	;	PUNCTclause
sa	son	DET
beauté	beauté	NOUN
,	,	PUNCTclause
sa	son	DET
modestie	modestie	NOUN
vraie	vrai	ADJ
lui	lui	PRON
acquéraient	acquérir	VERB
de	de	ADP
sincères	sincère	ADJ
hommages	hommage	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
,	,	PUNCTclause
apercevant	apercevoir	VERB
peu de	peu de	DET
femmes	femme	NOUN
dans	dans	ADP
ses	son	DET
salons	salon	NOUN
,	,	PUNCTclause
elle	elle	PRON
comprenait	comprendre	VERB
que	que	SCONJ
si	si	SCONJ
son	son	DET
mari	mari	NOUN
suivait	suivre	VERB
,	,	PUNCTclause
sans	sans	ADP
le	le	DET
lui	lui	PRON
communiquer	communiquer	VERB
,	,	PUNCTclause
un	un	DET
nouveau	nouveau	ADJ
plan	plan	NOUN
de	de	ADP
conduite	conduite	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
avait	avoir	VERB
encore	encore	ADV
rien	rien	PRON
gagné	gagner	VERB
en	en	ADP
estime	estime	NOUN
,	,	PUNCTclause
dans	dans	ADP
le	le	DET
monde	monde	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Diard	Diard	PROPN
ne	ne	ADV
fut	être	AUX
pas	pas	ADV
toujours	toujours	ADV
heureux	heureux	ADJ
;	;	PUNCTclause
en	en	ADP
trois	trois	NUM
ans	an	NOUN
,	,	PUNCTclause
il	il	PRON
dissipa	dissiper	VERB
les	le	DET
trois	trois	NUM
quarts	quart	NOUN
de	de	ADP
sa	son	DET
fortune	fortune	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
sa	son	DET
passion	passion	NOUN
lui	lui	PRON
donna	donner	VERB
l'	le	DET
énergie	énergie	NOUN
nécessaire	nécessaire	ADJ
pour	pour	ADP
la	le	DET
satisfaire	satisfaire	VERB
.	.	PUNCTsent
Il	il	PRON
se	se	PRON
était	être	AUX
lié	lier	VERB
avec	avec	ADP
beaucoup de	beaucoup de	DET
monde	monde	NOUN
,	,	PUNCTclause
et	et	CCONJ
surtout	surtout	ADV
avec	avec	ADP
la plupart de	la plupart de	DET
ces	ce	DET
roués	roué	ADJ
de	de	ADP
la	le	DET
Bourse	bourse	NOUN
,	,	PUNCTclause
avec	avec	ADP
ces	ce	DET
hommes	homme	NOUN
qui	qui	PRON
,	,	PUNCTclause
depuis	depuis	ADP
la	le	DET
révolution	révolution	NOUN
,	,	PUNCTclause
ont	avoir	AUX
érigé	ériger	VERB
en	en	ADP
principe	principe	NOUN
que	que	SCONJ
un	un	DET
vol	vol	NOUN
,	,	PUNCTclause
fait	faire	VERB
en	en	ADP
grand	grand	ADJ
,	,	PUNCTclause
ne	ne	ADV
est	être	AUX
plus	plus	ADV
que	que	SCONJ
une	un	DET
noirceur	noirceur	NOUN
,	,	PUNCTclause
transportant	transporter	VERB
ainsi	ainsi	ADV
,	,	PUNCTclause
dans	dans	ADP
les	le	DET
coffres-forts	coffre-fort	NOUN
,	,	PUNCTclause
les	le	DET
maximes	maxime	NOUN
effrontées	effronté	ADJ
adoptées	adopter	VERB
en	en	ADP
amour	amour	NOUN
par	par	ADP
le	le	DET
18e	18e	ADJ
siècle	siècle	NOUN
.	.	PUNCTsent
Diard	Diard	PROPN
devint	devenir	VERB
homme d'affaires	homme d'affaires	NOUN
,	,	PUNCTclause
et	et	CCONJ
se	se	PRON
engagea	engager	VERB
dans	dans	ADP
ces	ce	DET
affaires	affaire	NOUN
nommées	nommer	VERB
véreuses	véreux	ADJ
en	en	ADP
argot	argot	NOUN
de	de	ADP
palais	palais	NOUN
.	.	PUNCTsent
Il	il	PRON
sut	savoir	VERB
acheter	acheter	VERB
à	à	ADP
de	de	DET
pauvres	pauvre	ADJ
diables	diable	NOUN
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
connaissaient	connaître	VERB
pas	pas	ADV
les	le	DET
bureaux	bureau	NOUN
,	,	PUNCTclause
des	un	DET
liquidations	liquidation	NOUN
éternelles	éternel	ADJ
que	que	SCONJ
il	il	PRON
terminait	terminer	VERB
en	en	ADP
une	un	DET
soirée	soirée	NOUN
,	,	PUNCTclause
en	en	ADP
en	en	PRON
partageant	partager	VERB
les	le	DET
gains	gain	NOUN
avec	avec	ADP
les	le	DET
liquidateurs	liquidateur	NOUN
.	.	PUNCTsent
Puis	puis	CCONJ
,	,	PUNCTclause
quand	quand	SCONJ
les	le	DET
dettes	dette	NOUN
liquides	liquide	ADJ
lui	lui	PRON
manquèrent	manquer	VERB
,	,	PUNCTclause
il	il	PRON
en	en	PRON
chercha	chercher	VERB
de	de	ADP
flottantes	flottant	ADJ
,	,	PUNCTclause
et	et	CCONJ
déterra	déterrer	VERB
,	,	PUNCTclause
dans	dans	ADP
les	le	DET
États	état	NOUN
européens	européen	ADJ
,	,	PUNCTclause
barbaresques	barbaresque	ADJ
ou	ou	CCONJ
américains	américain	ADJ
,	,	PUNCTclause
des	un	DET
réclamations	réclamation	NOUN
en	en	ADP
déchéance	déchéance	NOUN
que	que	SCONJ
il	il	PRON
faisait	faire	VERB
revivre	revivre	VERB
.	.	PUNCTsent
Lorsque	lorsque	SCONJ
la	le	DET
Restauration	Restauration	PROPN
eut	avoir	AUX
éteint	éteindre	VERB
les	le	DET
dettes	dette	NOUN
des	un	ADP_DET
princes	prince	NOUN
,	,	PUNCTclause
de	de	ADP
la	le	DET
République	République	PROPN
et	et	CCONJ
de	de	ADP
l'	le	DET
Empire	empire	NOUN
,	,	PUNCTclause
il	il	PRON
se	se	PRON
fit	faire	AUX
allouer	allouer	VERB
des	un	DET
commissions	commission	NOUN
sur	sur	ADP
des	un	DET
emprunts	emprunt	NOUN
,	,	PUNCTclause
sur	sur	ADP
des	un	DET
canaux	canal	NOUN
,	,	PUNCTclause
sur	sur	ADP
toute	toute	DET
espèce	espèce	NOUN
de	de	ADP
entreprises	entreprise	NOUN
.	.	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
il	il	PRON
pratiqua	pratiquer	VERB
le	le	DET
vol	vol	NOUN
décent	décent	ADJ
auquel	auquel	ADP_PRON
se	se	PRON
sont	être	AUX
adonnés	adonner	VERB
tant de	tant de	DET
hommes	homme	NOUN
habilement	habilement	ADV
masqués	masquer	VERB
,	,	PUNCTclause
ou	ou	CCONJ
cachés	cacher	VERB
dans	dans	ADP
les	le	DET
coulisses	coulisse	NOUN
du	du	ADP_DET
théâtre	théâtre	NOUN
politique	politique	ADJ
;	;	PUNCTclause
vol	vol	NOUN
qui	qui	PRON
,	,	PUNCTclause
fait	faire	VERB
dans	dans	ADP
la	le	DET
rue	rue	NOUN
,	,	PUNCTclause
à	à	ADP
la	le	DET
lueur	lueur	NOUN
de	de	ADP
un	un	DET
réverbère	réverbère	NOUN
,	,	PUNCTclause
enverrait	envoyer	VERB
au	au	ADP_DET
bagne	bagne	NOUN
un	un	DET
malheureux	malheureux	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
que	que	SCONJ
sanctionne	sanctionner	VERB
l'	le	DET
or	or	NOUN
des	un	ADP_DET
moulures	moulure	NOUN
et	et	CCONJ
des	un	DET
candélabres	candélabre	NOUN
.	.	PUNCTsent
Diard	Diard	PROPN
accaparait	accaparer	VERB
et	et	CCONJ
revendait	revendre	VERB
les	le	DET
sucres	sucre	NOUN
,	,	PUNCTclause
il	il	PRON
vendait	vendre	VERB
des	un	DET
places	place	NOUN
,	,	PUNCTclause
il	il	PRON
eut	avoir	VERB
la	le	DET
gloire	gloire	NOUN
de	de	ADP
inventer	inventer	VERB
l'	le	DET
homme	homme	NOUN
de	de	ADP
paille	paille	NOUN
pour	pour	ADP
les	le	DET
emplois	emploi	NOUN
lucratifs	lucratif	ADJ
que	que	SCONJ
il	il	PRON
était	être	AUX
nécessaire	nécessaire	ADJ
de	de	ADP
garder	garder	VERB
pendant	pendant	ADP
un	un	DET
certain	certain	ADJ
temps	temps	NOUN
,	,	PUNCTclause
avant de	avant de	ADP
en	en	ADP
avoir	avoir	AUX
d'autres	d'autre	PRON
.	.	PUNCTsent
Puis	puis	CCONJ
,	,	PUNCTclause
il	il	PRON
méditait	méditer	VERB
les	le	DET
primes	prime	NOUN
,	,	PUNCTclause
il	il	PRON
étudiait	étudier	VERB
le	le	DET
défaut	défaut	NOUN
des	un	ADP_DET
lois	loi	NOUN
,	,	PUNCTclause
il	il	PRON
faisait	faire	VERB
une	un	DET
contrebande	contrebande	NOUN
légale	légal	ADJ
.	.	PUNCTsent
Pour	pour	ADP
peindre	peindre	VERB
de	de	ADP
un	un	DET
seul	seul	ADJ
mot	mot	NOUN
ce	ce	PRON
haut	haut	ADV
négoce	négoce	NOUN
,	,	PUNCTclause
il	il	PRON
demanda	demander	VERB
tant	tant	ADV
pour	pour	ADP
cent	cent	NUM
sur	sur	ADP
l'	le	DET
achat	achat	NOUN
des	un	ADP_DET
quinze	quinze	NUM
voix	voix	NOUN
législatives	législatif	ADJ
qui	qui	PRON
,	,	PUNCTclause
dans	dans	ADP
l'	le	DET
espace	espace	NOUN
de	de	ADP
une	un	DET
nuit	nuit	NOUN
,	,	PUNCTclause
passèrent	passer	VERB
des	un	DET
bancs	banc	NOUN
de	de	ADP
la	le	DET
Gauche	Gauche	PROPN
aux	au	ADP_DET
bancs	banc	NOUN
de	de	ADP
la	le	DET
Droite	droite	NOUN
.	.	PUNCTsent
Ces	ce	DET
actions	action	NOUN
ne	ne	ADV
sont	être	AUX
plus	plus	ADV
ni	ni	CCONJ
des	un	ADP_DET
crimes	crime	NOUN
ni	ni	CCONJ
des	un	DET
vols	vol	NOUN
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
faire	faire	VERB
du	du	ADP_DET
gouvernement	gouvernement	NOUN
,	,	PUNCTclause
commanditer	commanditer	VERB
l'	le	DET
industrie	industrie	NOUN
,	,	PUNCTclause
être	être	AUX
une	un	DET
tête	tête	NOUN
financière	financier	ADJ
.	.	PUNCTsent
Diard	Diard	PROPN
fut	être	AUX
assis	asseoir	VERB
par	par	ADP
l'	le	DET
opinion publique	opinion publique	NOUN
sur	sur	ADP
le	le	DET
banc	banc	NOUN
de	de	ADP
infamie	infamie	NOUN
,	,	PUNCTclause
où	où	PRON
siégeait	siéger	VERB
déjà	déjà	ADV
plus	plus	ADV
de	de	ADP
un	un	DET
homme	homme	NOUN
habile	habile	ADJ
.	.	PUNCTsent
Là	là	ADV
,	,	PUNCTclause
se	se	PRON
trouve	trouver	VERB
l'	le	DET
aristocratie	aristocratie	NOUN
du	du	ADP_DET
mal	mal	NOUN
.	.	PUNCTsent
ce	ce	PRON
est	être	AUX
la	le	DET
chambre	chambre	NOUN
haute	haut	ADJ
des	un	ADP_DET
scélérats	scélérat	NOUN
de	de	ADP
bon	bon	ADJ
ton	ton	NOUN
.	.	PUNCTsent
Diard	Diard	PROPN
ne	ne	ADV
fut	être	AUX
donc	donc	ADV
pas	pas	ADV
un	un	DET
joueur	joueur	NOUN
vulgaire	vulgaire	ADJ
que	que	SCONJ
le	le	DET
drame	drame	NOUN
représente	représenter	VERB
ignoble	ignoble	ADJ
et	et	CCONJ
finissant	finir	VERB
par	par	ADP
mendier	mendier	VERB
.	.	PUNCTsent
Ce	ce	DET
joueur	joueur	NOUN
ne	ne	ADV
existe	exister	VERB
plus	plus	ADV
dans	dans	ADP
le	le	DET
monde	monde	NOUN
à	à	ADP
une	un	DET
certaine	certain	ADJ
hauteur	hauteur	NOUN
topographique	topographique	ADJ
.	.	PUNCTsent
Aujourd'hui	aujourd'hui	ADV
,	,	PUNCTclause
ces	ce	DET
hardis	hardi	ADJ
coquins	coquin	NOUN
meurent	mourir	VERB
brillamment	brillamment	ADV
attelés	atteler	VERB
au	au	ADP_DET
vice	vice	NOUN
et	et	CCONJ
sous	sous	ADP
le	le	DET
harnais	harnais	NOUN
de	de	ADP
la	le	DET
fortune	fortune	NOUN
.	.	PUNCTsent
Ils	ils	PRON
vont	aller	VERB
se	se	PRON
brûler	brûler	VERB
la	le	DET
cervelle	cervelle	NOUN
en	en	ADP
carrosse	carrosse	NOUN
et	et	CCONJ
emportent	emporter	VERB
tout	tout	ADJ
ce	ce	PRON
dont	dont	PRON
on	on	PRON
leur	leur	PRON
a	avoir	AUX
fait	faire	AUX
crédit	crédit	NOUN
.	.	PUNCTsent
Du	du	ADP_DET
moins	moins	ADV
,	,	PUNCTclause
Diard	Diard	PROPN
eut	avoir	VERB
le	le	DET
talent	talent	NOUN
de	de	ADP
ne	ne	ADV
pas	pas	ADV
acheter	acheter	VERB
ses	son	DET
remords	remords	NOUN
au	au	ADP_DET
rabais	rabais	NOUN
,	,	PUNCTclause
et	et	CCONJ
se	se	PRON
fit	faire	VERB
un	un	DET
de	de	ADP
ces	ce	DET
hommes	homme	NOUN
privilégiés	privilégier	VERB
.	.	PUNCTsent
Ayant	avoir	AUX
appris	apprendre	VERB
tous	tout	ADJ
les	le	DET
ressorts	ressort	NOUN
du	du	ADP_DET
gouvernement	gouvernement	NOUN
,	,	PUNCTclause
tous	tout	ADJ
les	le	DET
secrets	secret	NOUN
et	et	CCONJ
les	le	DET
passions	passion	NOUN
des	un	ADP_DET
gens	gens	NOUN
en	en	ADP
place	place	NOUN
,	,	PUNCTclause
il	il	PRON
sut	savoir	VERB
se	se	PRON
maintenir	maintenir	VERB
à	à	ADP
son	son	DET
rang	rang	NOUN
dans	dans	ADP
la	le	DET
fournaise	fournaise	NOUN
ardente	ardent	ADJ
où	où	PRON
il	il	PRON
se	se	PRON
était	être	AUX
jeté	jeter	VERB
.	.	PUNCTsent
Madame	madame	NOUN
Diard	Diard	PROPN
ignorait	ignorer	VERB
la	le	DET
vie	vie	NOUN
infernale	infernal	ADJ
que	que	PRON
menait	mener	VERB
son	son	DET
mari	mari	NOUN
.	.	PUNCTsent
Satisfaite	satisfaire	VERB
de	de	ADP
l'	le	DET
abandon	abandon	NOUN
dans	dans	ADP
lequel	lequel	PRON
il	il	PRON
la	le	DET
laissait	laisser	VERB
,	,	PUNCTclause
elle	elle	PRON
ne	ne	ADV
se	se	PRON
en	en	ADP
étonna	étonner	VERB
pas	pas	ADV
d'abord	d'abord	ADV
,	,	PUNCTclause
parce que	parce que	SCONJ
toutes	tout	ADJ
ses	son	DET
heures	heure	NOUN
furent	être	AUX
bien	bien	ADV
remplies	rempli	ADJ
.	.	PUNCTsent
Elle	elle	PRON
avait	avoir	AUX
consacré	consacrer	VERB
son	son	DET
argent	argent	NOUN
à	à	ADP
l'	le	DET
éducation	éducation	NOUN
de	de	ADP
ses	son	DET
enfants	enfant	NOUN
,	,	PUNCTclause
à	à	ADP
payer	payer	VERB
un	un	DET
très-habile	très-habile	NOUN
précepteur	précepteur	NOUN
et	et	CCONJ
tous	tous	PRON
les	le	DET
maîtres	maître	NOUN
nécessaires	nécessaire	ADJ
pour	pour	ADP
un	un	DET
enseignement	enseignement	NOUN
complet	complet	ADJ
;	;	PUNCTclause
elle	elle	PRON
voulait	vouloir	VERB
faire	faire	VERB
de	de	ADP
eux	eux	PRON
des	un	ADP_DET
hommes	homme	NOUN
,	,	PUNCTclause
leur	leur	PRON
donner	donner	VERB
une	un	DET
raison	raison	NOUN
droite	droit	ADJ
,	,	PUNCTclause
sans	sans	ADP
déflorer	déflorer	VERB
leur	leur	DET
imagination	imagination	NOUN
;	;	PUNCTclause
ne	ne	ADV
ayant	avoir	VERB
plus	plus	ADV
de	de	ADP
sensations	sensation	NOUN
que	que	PRON
par	par	ADP
eux	eux	PRON
,	,	PUNCTclause
elle	elle	PRON
ne	ne	ADV
souffrait	souffrir	VERB
donc	donc	ADV
plus	plus	ADV
de	de	ADP
sa	son	DET
vie	vie	NOUN
décolorée	décolorer	VERB
,	,	PUNCTclause
ils	ils	PRON
étaient	être	AUX
,	,	PUNCTclause
pour	pour	ADP
elle	elle	PRON
,	,	PUNCTclause
ce	ce	DET
que	que	SCONJ
sont	être	AUX
les	le	DET
enfants	enfant	NOUN
,	,	PUNCTclause
pendant	pendant	ADP
longtemps	longtemps	ADV
,	,	PUNCTclause
pour	pour	ADP
beaucoup de	beaucoup de	DET
mères	mère	NOUN
,	,	PUNCTclause
une	un	DET
sorte	sorte	NOUN
de	de	ADP
prolongement	prolongement	NOUN
de	de	ADP
leur	leur	DET
existence	existence	NOUN
.	.	PUNCTsent
Diard	Diard	PROPN
ne	ne	ADV
était	être	AUX
plus	plus	ADV
que	que	SCONJ
un	un	DET
accident	accident	NOUN
;	;	PUNCTclause
et	et	CCONJ
depuis	depuis	ADP
que	que	SCONJ
Diard	Diard	PROPN
avait	avoir	AUX
cessé	cesser	VERB
de	de	ADP
être	être	AUX
le	le	DET
père	père	NOUN
,	,	PUNCTclause
le	le	DET
chef	chef	NOUN
de	de	ADP
la	le	DET
famille	famille	NOUN
,	,	PUNCTclause
Juana	Juana	PROPN
ne	ne	ADV
tenait	tenir	VERB
plus	plus	ADV
à	à	ADP
lui	lui	PRON
que	que	SCONJ
par	par	ADP
les	le	DET
liens	lien	NOUN
de	de	ADP
parade	parade	NOUN
socialement	socialement	ADV
imposés	imposer	VERB
aux	au	ADP_DET
époux	époux	NOUN
.	.	PUNCTsent
Néanmoins	néanmoins	ADV
,	,	PUNCTclause
elle	elle	PRON
élevait	élever	VERB
ses	son	DET
enfants	enfant	NOUN
dans	dans	ADP
le	le	DET
plus	plus	ADV
haut	haut	ADJ
respect	respect	NOUN
du	du	ADP_DET
pouvoir	pouvoir	NOUN
paternel	paternel	ADJ
,	,	PUNCTclause
quelque	quelque	DET
imaginaire	imaginaire	NOUN
que	que	PRON
il	il	PRON
était	être	VERB
pour	pour	ADP
eux	eux	PRON
;	;	PUNCTclause
mais	mais	CCONJ
elle	elle	PRON
fut	être	AUX
très-heureusement	très-heureusement	ADV
secondée	seconder	VERB
par	par	ADP
la	le	DET
continuelle	continuel	ADJ
absence	absence	NOUN
de	de	ADP
son	son	DET
mari	mari	NOUN
.	.	PUNCTsent
si	si	SCONJ
il	il	PRON
était	être	AUX
resté	rester	VERB
au	au	ADP_DET
logis	logis	NOUN
,	,	PUNCTclause
Diard	Diard	PROPN
aurait	avoir	AUX
détruit	détruire	VERB
les	le	DET
efforts	effort	NOUN
de	de	ADP
Juana	Juana	PROPN
.	.	PUNCTsent
Ses	son	DET
enfants	enfant	NOUN
avaient	avoir	VERB
déjà	déjà	ADV
trop	trop	ADV
de	de	ADP
tact	tact	NOUN
et	et	CCONJ
de	de	ADP
finesse	finesse	NOUN
pour	pour	ADP
ne	ne	ADV
pas	pas	ADV
juger	juger	VERB
leur	leur	DET
père	père	NOUN
.	.	PUNCTsent
Juger	juger	VERB
son	son	DET
père	père	NOUN
,	,	PUNCTclause
est	être	AUX
un	un	DET
parricide	parricide	NOUN
moral	moral	ADJ
.	.	PUNCTsent
Cependant	cependant	ADV
,	,	PUNCTclause
à la longue	à la longue	ADV
,	,	PUNCTclause
l'	le	DET
indifférence	indifférence	NOUN
de	de	ADP
Juana	Juana	PROPN
pour	pour	ADP
son	son	DET
mari	mari	NOUN
se	se	PRON
effaça	effacer	VERB
.	.	PUNCTsent
Ce	ce	DET
sentiment	sentiment	NOUN
primitif	primitif	ADJ
se	se	PRON
changea	changer	VERB
même	même	ADV
en	en	ADP
terreur	terreur	NOUN
.	.	PUNCTsent
Elle	elle	PRON
comprit	comprendre	VERB
un	un	DET
jour	jour	NOUN
que	que	SCONJ
la	le	DET
conduite	conduite	NOUN
de	de	ADP
un	un	DET
père	père	NOUN
peut	pouvoir	VERB
peser	peser	VERB
longtemps	longtemps	ADV
sur	sur	ADP
l'	le	DET
avenir	avenir	NOUN
de	de	ADP
ses	son	DET
enfants	enfant	NOUN
,	,	PUNCTclause
et	et	CCONJ
sa	son	DET
tendresse	tendresse	NOUN
