# columns = TERM LEMMA POS
# identifier = balzac1837FC25
# creator = Balzac, Honoré de
# created = 1837
# modified = 1844
# title = La Messe de l’athée. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
cette	ce	DET
messe	messe	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Ma	mon	DET
foi	foi	NOUN
,	,	PUNCTclause
mon	mon	DET
cher	cher	ADJ
ami	ami	NOUN
,	,	PUNCTclause
dit	dire	VERB
Desplein	Desplein	PROPN
,	,	PUNCTclause
je	je	PRON
suis	suivre	VERB
sur	sur	ADP
le	le	DET
bord	bord	NOUN
de	de	ADP
ma	mon	DET
tombe	tombe	NOUN
,	,	PUNCTclause
je	je	PRON
puis	puis	CCONJ
bien	bien	ADV
vous	vous	PRON
parler	parler	VERB
des	un	ADP_DET
commencements	commencement	NOUN
de	de	ADP
ma	mon	DET
vie	vie	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
En	en	ADP
ce	ce	DET
moment	moment	NOUN
Bianchon	Bianchon	PROPN
et	et	CCONJ
le	le	DET
grand	grand	ADJ
homme	homme	NOUN
se	se	PRON
trouvaient	trouver	VERB
dans	dans	ADP
la	le	DET
rue	rue	NOUN
des	un	ADP_DET
Quatre-Vents	Quatre-Vents	NOUN
,	,	PUNCTclause
une	un	DET
des	un	ADP_DET
plus	plus	ADV
horribles	horrible	ADJ
rues	rue	NOUN
de	de	ADP
Paris	Paris	PROPN
.	.	PUNCTsent
Desplein	Desplein	PROPN
montra	montrer	VERB
le	le	DET
6e	6e	ADJ
étage	étage	NOUN
de	de	ADP
une	un	PRON
de	de	ADP
ces	ce	DET
maisons	maison	NOUN
qui	qui	PRON
ressemblent	ressembler	VERB
à	à	ADP
un	un	DET
obélisque	obélisque	NOUN
,	,	PUNCTclause
dont	dont	PRON
la	le	DET
porte	porte	NOUN
bâtarde	bâtard	ADJ
donne	donner	VERB
sur	sur	ADP
une	un	DET
allée	allée	NOUN
au bout de	au bout de	ADP
laquelle	laquelle	PRON
est	être	AUX
un	un	DET
tortueux	tortueux	ADJ
escalier	escalier	NOUN
éclairé	éclairer	VERB
par	par	ADP
des	un	DET
jours	jour	NOUN
justement	justement	ADV
nommés	nommer	VERB
des	un	DET
jours	jour	NOUN
de	de	ADP
souffrance	souffrance	NOUN
.	.	PUNCTsent
ce	ce	PRON
était	être	VERB
une	un	DET
maison	maison	NOUN
verdâtre	verdâtre	ADJ
,	,	PUNCTclause
au	au	ADP_DET
rez-de-chaussée	rez-de-chaussée	NOUN
de	de	ADP
laquelle	laquelle	PRON
habitait	habiter	VERB
un	un	DET
marchand	marchand	NOUN
de	de	ADP
meubles	meuble	NOUN
,	,	PUNCTclause
et	et	CCONJ
qui	qui	PRON
paraissait	paraître	VERB
loger	loger	VERB
à	à	ADP
chacun	chacun	PRON
de	de	ADP
ses	son	DET
étages	étage	NOUN
une	un	DET
différente	différent	ADJ
misère	misère	NOUN
.	.	PUNCTsent
En	en	ADP
levant	lever	VERB
le	le	DET
bras	bras	NOUN
par	par	ADP
un	un	DET
mouvement	mouvement	NOUN
plein	plein	ADJ
de	de	ADP
énergie	énergie	NOUN
,	,	PUNCTclause
Desplein	Desplein	PROPN
dit	dire	VERB
à	à	ADP
Bianchon	Bianchon	PROPN
:	:	PUNCTclause
—	—	PUNCTclause
je	je	PRON
ai	avoir	AUX
demeuré	demeurer	VERB
là-haut	là-haut	ADV
deux	deux	NUM
ans	an	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Je	je	PRON
le	le:PRON	PRON
sais	savoir	VERB
,	,	PUNCTclause
de	de	ADP
Arthez	Arthez	PROPN
y	y	PRON
a	avoir	AUX
demeuré	demeurer	VERB
,	,	PUNCTclause
je	je	PRON
y	y	PRON
suis	être	AUX
venu	venir	VERB
presque	presque	ADV
tous	tout	ADJ
les	le	DET
jours	jour	NOUN
pendant	pendant	ADP
ma	mon	DET
première	premier	ADJ
jeunesse	jeunesse	NOUN
,	,	PUNCTclause
nous	nous	PRON
l'	le:PRON	PRON
appelions	appeler	VERB
alors	alors	ADV
le	le	DET
bocal	bocal	NOUN
aux	au	ADP_DET
grands	grand	ADJ
hommes	homme	NOUN
!	!	PUNCTsent
Après	après	ADV
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
La	le	DET
messe	messe	NOUN
que	que	PRON
je	je	PRON
viens	venir	VERB
de	de	ADP
entendre	entendre	VERB
est	être	AUX
liée	lier	VERB
à	à	ADP
des	un	DET
événements	événement	NOUN
qui	qui	PRON
se	se	PRON
sont	être	AUX
accomplis	accomplir	VERB
alors que	alors que	CCONJ
je	je	PRON
habitais	habiter	VERB
la	le	DET
mansarde	mansarde	NOUN
où	où	PRON
vous	vous	PRON
me	me	PRON
dites	dire	VERB
que	que	SCONJ
a	avoir	AUX
demeuré	demeurer	VERB
de	de	ADP
Arthez	Arthez	PROPN
,	,	PUNCTclause
celle	celle	PRON
à	à	ADP
la	le	DET
fenêtre	fenêtre	NOUN
de	de	ADP
laquelle	laquelle	PRON
flotte	flotter	VERB
une	un	DET
corde	corde	NOUN
chargée	charger	VERB
de	de	ADP
linge	linge	NOUN
au-dessus	au-dessus	ADV
de	de	ADP
un	un	DET
pot	pot	NOUN
de	de	ADP
fleurs	fleur	NOUN
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
eu	avoir	VERB
de	de	DET
si	si	SCONJ
rudes	rude	ADJ
commencements	commencement	NOUN
,	,	PUNCTclause
mon	mon	DET
cher	cher	ADJ
Bianchon	Bianchon	PROPN
,	,	PUNCTclause
que	que	SCONJ
je	je	PRON
puis	pouvoir	VERB
disputer	disputer	VERB
à	à	ADP
qui que	qui que	SCONJ
ce	ce	PRON
soit	être	AUX
la	le	DET
palme	palme	NOUN
des	un	ADP_DET
souffrances	souffrance	NOUN
parisiennes	parisien	ADJ
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
tout	tout	PRON
supporté	supporter	VERB
:	:	PUNCTclause
faim	faim	NOUN
,	,	PUNCTclause
soif	soif	NOUN
,	,	PUNCTclause
manque de	manque de	ADP
argent	argent	NOUN
,	,	PUNCTclause
manque de	manque de	ADP
habits	habit	NOUN
,	,	PUNCTclause
de	de	ADP
chaussure	chaussure	NOUN
et	et	CCONJ
de	de	ADP
linge	linge	NOUN
,	,	PUNCTclause
tout	tout	PRON
ce	ce	PRON
que	que	PRON
la	le	DET
misère	misère	NOUN
a	avoir	AUX
de plus	de plus	ADV
dur	dur	ADJ
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
soufflé	souffler	VERB
sur	sur	ADP
mes	mon	DET
doigts	doigt	NOUN
engourdis	engourdir	VERB
dans	dans	ADP
ce	ce	DET
bocal	bocal	NOUN
aux	au	ADP_DET
grands	grand	ADJ
hommes	homme	NOUN
,	,	PUNCTclause
que	que	SCONJ
je	je	PRON
voudrais	vouloir	VERB
aller	aller	VERB
revoir	revoir	VERB
avec	avec	ADP
vous	vous	PRON
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
travaillé	travailler	VERB
pendant	pendant	ADP
un	un	DET
hiver	hiver	NOUN
en	en	ADP
voyant	voir	VERB
fumer	fumer	VERB
ma	mon	DET
tête	tête	NOUN
,	,	PUNCTclause
et	et	CCONJ
distinguant	distinguer	VERB
l'	le	DET
aire	aire	NOUN
de	de	ADP
ma	mon	DET
transpiration	transpiration	NOUN
comme	comme	ADP
nous	nous	PRON
voyons	voir	VERB
celle	celle	PRON
des	un	ADP_DET
chevaux	cheval	NOUN
par	par	ADP
un	un	DET
jour	jour	NOUN
de	de	ADP
gelée	gelée	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
sais	savoir	VERB
où	où	PRON
l'on	on	PRON
prend	prendre	VERB
son	son	DET
point	point	NOUN
de	de	ADP
appui	appui	NOUN
pour	pour	ADP
résister	résister	VERB
à	à	ADP
cette	ce	DET
vie	vie	NOUN
.	.	PUNCTsent
je	je	PRON
étais	être	AUX
seul	seul	ADJ
,	,	PUNCTclause
sans	sans	ADP
secours	secours	NOUN
,	,	PUNCTclause
sans	sans	ADP
un	un	DET
sou	sou	NOUN
ni	ni	CCONJ
pour	pour	ADP
acheter	acheter	VERB
des	un	DET
livres	livre	NOUN
ni	ni	CCONJ
pour	pour	ADP
payer	payer	VERB
les	le	DET
frais	frais	NOUN
de	de	ADP
mon	mon	DET
éducation	éducation	NOUN
médicale	médical	ADJ
;	;	PUNCTclause
sans	sans	ADP
un	un	DET
ami	ami	NOUN
:	:	PUNCTclause
mon	mon	DET
caractère	caractère	NOUN
irascible	irascible	ADJ
,	,	PUNCTclause
ombrageux	ombrageux	ADJ
,	,	PUNCTclause
inquiet	inquiet	ADJ
me	me	PRON
desservait	desservir	VERB
.	.	PUNCTsent
Personne	personne:PRON	PRON
ne	ne	ADV
voulait	vouloir	VERB
voir	voir	VERB
dans	dans	ADP
mes	mon	DET
irritations	irritation	NOUN
le	le	DET
malaise	malaise	NOUN
et	et	CCONJ
le	le	DET
travail	travail	NOUN
de	de	ADP
un	un	DET
homme	homme	NOUN
qui	qui	PRON
,	,	PUNCTclause
du	du	ADP_DET
fond	fond	NOUN
de	de	ADP
l'	le	DET
état	état	NOUN
social	social	ADJ
où	où	PRON
il	il	PRON
est	être	AUX
,	,	PUNCTclause
se	se	PRON
agite	agiter	VERB
pour	pour	ADP
arriver	arriver	VERB
à	à	ADP
la	le	DET
surface	surface	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
je	je	PRON
avais	avoir	VERB
,	,	PUNCTclause
je	je	PRON
puis	puis	CCONJ
vous	vous	PRON
le	le:PRON	PRON
dire	dire	VERB
,	,	PUNCTclause
à	à	ADP
vous	vous	PRON
devant	devoir	VERB
qui	qui	PRON
je	je	PRON
ne	ne	ADV
ai	avoir	VERB
pas	pas	ADV
besoin	besoin	NOUN
de	de	ADP
me	me	PRON
draper	draper	VERB
,	,	PUNCTclause
je	je	PRON
avais	avoir	AUX
ce	ce	DET
lit	lit	NOUN
de	de	ADP
bons	bon	ADJ
sentiments	sentiment	NOUN
et	et	CCONJ
de	de	ADP
sensibilité	sensibilité	NOUN
vive	vif	ADJ
qui	qui	PRON
sera	être	AUX
toujours	toujours	ADV
l'	le	DET
apanage	apanage	NOUN
des	un	ADP_DET
hommes	homme	NOUN
assez	assez	ADV
forts	fort	ADJ
pour	pour	ADP
grimper	grimper	VERB
sur	sur	ADP
un	un	DET
sommet	sommet	NOUN
quelconque	quelconque	ADJ
,	,	PUNCTclause
après	après	ADP
avoir	avoir	AUX
piétiné	piétiner	VERB
longtemps	longtemps	ADV
dans	dans	ADP
les	le	DET
marécages	marécage	NOUN
de	de	ADP
la	le	DET
Misère	Misère	PROPN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
pouvais	pouvoir	VERB
rien	rien	PRON
tirer	tirer	VERB
de	de	ADP
ma	mon	DET
famille	famille	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
de	de	ADP
mon	mon	DET
pays	pays	NOUN
,	,	PUNCTclause
au-delà	au-delà	ADV
de	de	ADP
l'	le	DET
insuffisante	insuffisant	ADJ
pension	pension	NOUN
que	que	SCONJ
on	on	PRON
me	me	PRON
faisait	faire	VERB
.	.	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
à	à	ADP
cette	ce	DET
époque	époque	NOUN
,	,	PUNCTclause
je	je	PRON
mangeais	manger	VERB
le	le	DET
matin	matin	NOUN
un	un	DET
petit	petit	ADJ
pain	pain	NOUN
que	que	SCONJ
le	le	DET
boulanger	boulanger	NOUN
de	de	ADP
la	le	DET
rue	rue	NOUN
du	du	ADP_DET
Petit-Lion	Petit-Lion	PROPN
me	me	PRON
vendait	vendre	VERB
moins	moins	ADV
cher	cher	ADJ
parce que	parce que	SCONJ
il	il	PRON
était	être	AUX
de	de	ADP
la	le	DET
veille	veille	NOUN
ou	ou	CCONJ
de	de	ADP
l'	le	DET
avant-veille	avant-veille	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
l'	le:PRON	PRON
émiettais	émietter	VERB
dans	dans	ADP
du	du	DET
lait	lait	NOUN
:	:	PUNCTclause
mon	mon	DET
repas	repas	NOUN
du	du	ADP_DET
matin	matin	NOUN
ne	ne	ADV
me	me	PRON
coûtait	coûter	VERB
ainsi	ainsi	ADV
que	que	SCONJ
deux	deux	NUM
sous	sou	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
dînais	dîner	VERB
que	que	ADV
tous les deux	tous les deux	PRON
jours	jour	NOUN
dans	dans	ADP
une	un	DET
pension	pension	NOUN
où	où	PRON
le	le	DET
dîner	dîner	NOUN
coûtait	coûter	VERB
seize	seize	NUM
sous	sou	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
dépensais	dépenser	VERB
ainsi	ainsi	ADV
que	que	SCONJ
neuf	neuf	NUM
sous	sou	NOUN
par	par	ADP
jour	jour	NOUN
.	.	PUNCTsent
Vous	vous	PRON
connaissez	connaître	VERB
aussi	aussi	ADV
bien	bien	ADV
que	que	SCONJ
moi	moi	PRON
quel	quel	DET
soin	soin	NOUN
je	je	PRON
pouvais	pouvoir	VERB
avoir	avoir	AUX
de	de	ADP
mes	mon	DET
habits	habit	NOUN
et	et	CCONJ
de	de	ADP
ma	mon	DET
chaussure	chaussure	NOUN
!	!	PUNCTsent
Je	je	PRON
ne	ne	ADV
sais	savoir	VERB
pas	pas	ADV
si	si	SCONJ
plus tard	plus tard	ADV
nous	nous	PRON
éprouvons	éprouver	VERB
autant	autant	ADV
de	de	ADP
chagrin	chagrin	NOUN
par	par	ADP
la	le	DET
trahison	trahison	NOUN
de	de	ADP
un	un	DET
confrère	confrère	NOUN
que	que	PRON
nous	nous	PRON
en	en	PRON
avons	avoir	AUX
éprouvé	éprouver	VERB
,	,	PUNCTclause
vous	vous	PRON
comme	comme	ADP
moi	moi	PRON
,	,	PUNCTclause
en	en	ADP
apercevant	apercevoir	VERB
la	le	DET
rieuse	rieur	NOUN
grimace	grimacer	VERB
de	de	ADP
un	un	DET
soulier	soulier	NOUN
qui	qui	PRON
se	se	PRON
découd	découdre	VERB
,	,	PUNCTclause
en	en	ADP
entendant	entendre	VERB
craquer	craquer	VERB
l'	le	DET
entournure	entournure	NOUN
de	de	ADP
une	un	DET
redingote	redingote	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
buvais	boire	VERB
que	que	ADV
de	de	ADP
l'	le	DET
eau	eau	NOUN
,	,	PUNCTclause
je	je	PRON
avais	avoir	AUX
le	le	DET
plus	plus	ADV
grand	grand	ADJ
respect	respect	NOUN
pour	pour	ADP
les	le	DET
Cafés	Cafés	PROPN
.	.	PUNCTsent
Zoppi	Zoppi	PROPN
me	me	PRON
apparaissait	apparaître	VERB
comme	comme	ADP
une	un	DET
terre	terre	NOUN
promise	promettre	VERB
où	où	PRON
les	le	DET
Lucullus	Lucullus	PROPN
du	du	ADP_DET
pays	pays	NOUN
latin	latin	ADJ
avaient	avoir	VERB
seuls	seul	ADJ
droit	droit	NOUN
de	de	ADP
présence	présence	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Pourrais	pouvoir	VERB
je	je	PRON
jamais	jamais	ADV
,	,	PUNCTclause
me	me	PRON
disais	dire	VERB
je	je	PRON
parfois	parfois	ADV
,	,	PUNCTclause
y	y	PRON
prendre	prendre	VERB
une	un	DET
tasse	tasse	NOUN
de	de	ADP
café	café	NOUN
à	à	ADP
la	le	DET
crème	crème	NOUN
,	,	PUNCTclause
y	y	PRON
jouer	jouer	VERB
une	un	DET
partie	partie	NOUN
de	de	ADP
dominos	domino	NOUN
?	?	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
je	je	PRON
reportais	reporter	VERB
dans	dans	ADP
mes	mon	DET
travaux	travail	NOUN
la	le	DET
rage	rage	NOUN
que	que	PRON
me	me	PRON
inspirait	inspirer	VERB
la	le	DET
misère	misère	NOUN
.	.	PUNCTsent
Je	je	PRON
tâchais	tâcher	VERB
de	de	ADP
accaparer	accaparer	VERB
des	un	DET
connaissances	connaissance	NOUN
positives	positif	ADJ
afin de	afin de	ADP
avoir	avoir	VERB
une	un	DET
immense	immense	ADJ
valeur	valeur	NOUN
personnelle	personnel	ADJ
,	,	PUNCTclause
pour	pour	ADP
mériter	mériter	VERB
la	le	DET
place	place	NOUN
à	à	ADP
laquelle	laquelle	PRON
je	je	PRON
arriverais	arriver	VERB
le	le	DET
jour	jour	NOUN
où	où	PRON
je	je	PRON
serais	être	AUX
sorti	sortir	VERB
de	de	ADP
mon	mon	DET
néant	néant	NOUN
.	.	PUNCTsent
Je	je	PRON
consommais	consommer	VERB
plus	plus	ADV
de	de	ADP
huile	huile	NOUN
que	que	ADV
de	de	ADP
pain	pain	NOUN
:	:	PUNCTclause
la	le	DET
lumière	lumière	NOUN
qui	qui	PRON
me	me	PRON
éclairait	éclairer	VERB
pendant	pendant	ADP
ces	ce	DET
nuits	nuit	NOUN
obstinées	obstiné	ADJ
me	me	PRON
coûtait	coûter	VERB
plus	plus	ADV
cher	cher	ADV
que	que	SCONJ
ma	mon	DET
nourriture	nourriture	NOUN
.	.	PUNCTsent
Ce	ce	PRON
duel	duel	NOUN
a	avoir	AUX
été	être	AUX
long	long	ADJ
,	,	PUNCTclause
opiniâtre	opiniâtre	ADJ
,	,	PUNCTclause
sans	sans	ADP
consolation	consolation	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
réveillais	réveiller	VERB
aucune	aucun	DET
sympathie	sympathie	NOUN
autour de	autour de	ADP
moi	moi	PRON
.	.	PUNCTsent
Pour	pour	ADP
avoir	avoir	VERB
des	un	DET
amis	ami	NOUN
,	,	PUNCTclause
ne	ne	ADV
faut	falloir	VERB
il	il	PRON
pas	pas	ADV
se	se	PRON
lier	lier	VERB
avec	avec	ADP
des	un	DET
jeunes	jeune	ADJ
gens	gens	NOUN
,	,	PUNCTclause
posséder	posséder	VERB
quelques	quelque	DET
sous	sou	NOUN
afin de	afin de	ADP
aller	aller	VERB
gobeloter	gobeloter	VERB
avec	avec	ADP
eux	eux	PRON
,	,	PUNCTclause
se	se	PRON
rendre	rendre	VERB
ensemble	ensemble	ADV
partout	partout	ADV
où	où	PRON
vont	aller	VERB
des	un	ADP_DET
étudiants	étudiant	NOUN
!	!	PUNCTsent
Je	je	PRON
ne	ne	ADV
avais	avoir	VERB
rien	rien	PRON
!	!	PUNCTsent
Et	et	CCONJ
personne	personne	NOUN
à	à	ADP
Paris	Paris	PROPN
ne	ne	ADV
se	se	PRON
figure	figurer	VERB
que	que	SCONJ
rien	rien	PRON
est	être	AUX
rien	rien	PRON
.	.	PUNCTsent
Quand	quand	SCONJ
il	il	PRON
se	se	PRON
agissait	agir	VERB
de	de	ADP
découvrir	découvrir	VERB
mes	mon	DET
misères	misère	NOUN
,	,	PUNCTclause
je	je	PRON
éprouvais	éprouver	VERB
au	au	ADP_DET
gosier	gosier	NOUN
cette	ce	DET
contraction	contraction	NOUN
nerveuse	nerveux	ADJ
qui	qui	PRON
fait	faire	AUX
croire	croire	VERB
à	à	ADP
nos	nos	DET
malades	malade	NOUN
que	que	PRON
il	il	PRON
leur	leur	PRON
remonte	remonter	VERB
une	un	DET
boule	boule	NOUN
de	de	ADP
l'	le	DET
œsophage	œsophage	NOUN
dans	dans	ADP
le	le	DET
larynx	larynx	NOUN
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
plus tard	plus tard	ADV
rencontré	rencontrer	VERB
de	de	ADP
ces	ce	DET
gens	gens	NOUN
,	,	PUNCTclause
nés	naître	VERB
riches	riche	ADJ
,	,	PUNCTclause
qui	qui	PRON
,	,	PUNCTclause
ne	ne	ADV
ayant	avoir	AUX
jamais	jamais	ADV
manqué	manquer	VERB
de	de	ADP
rien	rien	PRON
,	,	PUNCTclause
ne	ne	ADV
connaissent	connaître	VERB
pas	pas	ADV
le	le	DET
problème	problème	NOUN
de	de	ADP
cette	ce	DET
règle	règle	NOUN
de	de	ADP
trois	trois	NUM
:	:	PUNCTclause
Un	un	DET
jeune	jeune	ADJ
homme	homme	NOUN
est	être	AUX
au	au	ADP_DET
crime	crime	NOUN
comme	comme	ADP
une	un	DET
pièce	pièce	NOUN
de	de	ADP
cent	cent	NUM
sous	sous	ADP
est	est	NOUN
à	à	ADP
x.	x.	PUNCT
Ces	ce	DET
imbéciles	imbécile	NOUN
dorés	doré	ADJ
me	me	PRON
disent	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
Pourquoi	pourquoi	ADV
donc	donc	ADV
faisiez	faire	AUX
vous	vous	PRON
des	un	ADP_DET
dettes	dette	NOUN
?	?	PUNCTsent
pourquoi	pourquoi	ADV
donc	donc	ADV
contractiez	contracter	VERB
vous	vous	PRON
des	un	ADP_DET
obligations	obligation	NOUN
onéreuses	onéreux	ADJ
?	?	PUNCTsent
Ils	ils	PRON
me	me	PRON
font	faire	VERB
l'	le	DET
effet	effet	NOUN
de	de	ADP
cette	ce	DET
princesse	prince	NOUN
qui	qui	PRON
,	,	PUNCTclause
sachant	savoir	VERB
que	que	SCONJ
le	le	DET
peuple	peuple	NOUN
crevait	crever	VERB
de	de	ADP
faim	faim	NOUN
,	,	PUNCTclause
disait	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
Pourquoi	pourquoi	ADV
ne	ne	ADV
achète	acheter	VERB
il	il	PRON
pas	pas	ADV
de	de	ADP
la	le	DET
brioche	brioche	NOUN
?	?	PUNCTsent
Je	je	PRON
voudrais	vouloir	VERB
bien	bien	ADV
voir	voir	VERB
l'un	l'un	PRON
de	de	ADP
ces	ce	DET
riches	riche	ADJ
,	,	PUNCTclause
qui	qui	PRON
se	se	PRON
plaint	plaindre	VERB
que	que	SCONJ
je	je	PRON
lui	lui	PRON
prends	prendre	VERB
trop	trop	ADV
cher	cher	ADJ
quand	quand	SCONJ
il	il	PRON
faut	falloir	VERB
l'	le	DET
opérer	opérer	VERB
,	,	PUNCTclause
seul	seul	ADJ
dans	dans	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
sans	sans	ADP
sou	sou	NOUN
ni	ni	CCONJ
maille	maille	NOUN
,	,	PUNCTclause
sans	sans	ADP
un	un	DET
ami	ami	NOUN
,	,	PUNCTclause
sans	sans	ADP
crédit	crédit	NOUN
,	,	PUNCTclause
et	et	CCONJ
forcé	forcer	VERB
de	de	ADP
travailler	travailler	VERB
de	de	ADP
ses	son	DET
cinq	cinq	NUM
doigts	doigt	NOUN
pour	pour	ADP
vivre	vivre	VERB
?	?	PUNCTsent
Que	que	SCONJ
ferait	faire	VERB
il	il	PRON
?	?	PUNCTsent
où	où	PRON
irait	aller	VERB
il	il	PRON
apaiser	apaiser	VERB
sa	son	DET
faim	faim	NOUN
?	?	PUNCTsent
Bianchon	Bianchon	PROPN
,	,	PUNCTclause
si	si	SCONJ
vous	vous	PRON
me	me	PRON
avez	avoir	AUX
vu	voir	VERB
quelquefois	quelquefois	ADV
amer	amer	NOUN
et	et	CCONJ
dur	dur	ADJ
,	,	PUNCTclause
je	je	PRON
superposais	superposer	VERB
alors	alors	ADV
mes	mon	DET
premières	premier	ADJ
douleurs	douleur	NOUN
sur	sur	ADP
l'	le	DET
insensibilité	insensibilité	NOUN
,	,	PUNCTclause
sur	sur	ADP
l'	le	DET
égoïsme	égoïsme	NOUN
desquels	desquels	PRON
je	je	PRON
ai	avoir	AUX
eu	avoir	VERB
des	un	DET
milliers	millier	NOUN
de	de	ADP
preuves	preuve	NOUN
dans	dans	ADP
les	le	DET
hautes	haut	ADJ
sphères	sphère	NOUN
;	;	PUNCTclause
ou bien	ou bien	CCONJ
je	je	PRON
pensais	penser	VERB
aux	au	ADP_DET
obstacles	obstacle	NOUN
que	que	SCONJ
la	le	DET
haine	haine	NOUN
,	,	PUNCTclause
l'	le	DET
envie	envie	NOUN
,	,	PUNCTclause
la	le	DET
jalousie	jalousie	NOUN
,	,	PUNCTclause
la	le	DET
calomnie	calomnie	NOUN
ont	avoir	AUX
élevés	élever	VERB
entre	entre	ADP
le	le	DET
succès	succès	NOUN
et	et	CCONJ
moi	moi	PRON
.	.	PUNCTsent
À	à	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
quand	quand	SCONJ
certaines	certain	PRON
gens	gens	NOUN
vous	vous	PRON
voient	voir	VERB
prêts	prêt	NOUN
à	à	ADP
mettre	mettre	VERB
le	le	DET
pied	pied	NOUN
à	à	ADP
l'	le	DET
étrier	étrier	NOUN
,	,	PUNCTclause
les	le	DET
uns	un	PRON
vous	vous	PRON
tirent	tirer	VERB
par	par	ADP
le	le	DET
pan	pan	NOUN
de	de	ADP
votre	votre	DET
habit	habit	NOUN
,	,	PUNCTclause
les	le	DET
autres	autre	PRON
lâchent	lâcher	VERB
la	le	DET
boucle	boucle	NOUN
de	de	ADP
la	le	DET
sous-ventrière	sous-ventrière	NOUN
pour que	pour que	SCONJ
vous	vous	PRON
vous	vous	PRON
cassiez	casser	VERB
la	le	DET
tête	tête	NOUN
en	en	ADP
tombant	tomber	VERB
;	;	PUNCTclause
celui	celui	PRON
vous	vous	PRON
déferre	déferrer	VERB
le	le	DET
cheval	cheval	NOUN
,	,	PUNCTclause
celui	celui	PRON
vous	vous	PRON
vole	voler	VERB
le	le	DET
fouet	fouet	NOUN
:	:	PUNCTclause
le	le	DET
moins	moins	ADV
traître	traître	NOUN
est	être	AUX
celui	celui	PRON
que	que	SCONJ
vous	vous	PRON
voyez	voir	VERB
venir	venir	VERB
pour	pour	ADP
vous	vous	PRON
tirer	tirer	VERB
un	un	DET
coups de pistolet	coups de pistolet	NOUN
à bout portant	à bout portant	ADV
.	.	PUNCTsent
Vous	vous	PRON
avez	avoir	VERB
assez	assez	ADV
de	de	ADP
talent	talent	NOUN
,	,	PUNCTclause
mon	mon	DET
cher	cher	ADJ
enfant	enfant	NOUN
,	,	PUNCTclause
pour	pour	ADP
connaître	connaître	VERB
bientôt	bientôt	ADV
la	le	DET
bataille	bataille	NOUN
horrible	horrible	ADJ
,	,	PUNCTclause
incessante	incessant	ADJ
que	que	SCONJ
la	le	DET
médiocrité	médiocrité	NOUN
livre	livrer	VERB
à	à	ADP
l'	le	DET
homme	homme	NOUN
supérieur	supérieur	ADJ
.	.	PUNCTsent
Si	si	SCONJ
vous	vous	PRON
perdez	perdre	VERB
vingt-cinq	vingt-cinq	NUM
louis	louis	NOUN
un	un	DET
soir	soir	NOUN
,	,	PUNCTclause
le	le	DET
lendemain	lendemain	NOUN
vous	vous	PRON
serez	être	AUX
accusé	accuser	VERB
de	de	ADP
être	être	AUX
un	un	DET
joueur	joueur	NOUN
,	,	PUNCTclause
et	et	CCONJ
vos	vos	DET
meilleurs	meilleur	ADJ
amis	ami	NOUN
diront	dire	VERB
que	que	SCONJ
vous	vous	PRON
avez	avoir	AUX
perdu	perdre	VERB
la	le	DET
veille	veille	NOUN
vingt-cinq	vingt-cinq	NUM
mille	mille	NUM
francs	franc	NOUN
.	.	PUNCTsent
Ayez	avoir	VERB
mal	mal	NOUN
à	à	ADP
la	le	DET
tête	tête	NOUN
,	,	PUNCTclause
vous	vous	PRON
passerez	passer	VERB
pour	pour	ADP
un	un	DET
fou	fou	NOUN
.	.	PUNCTsent
Ayez	avoir	VERB
une	un	DET
vivacité	vivacité	NOUN
,	,	PUNCTclause
vous	vous	PRON
serez	être	AUX
insociable	insociable	ADJ
.	.	PUNCTsent
Si	si	SCONJ
,	,	PUNCTclause
pour	pour	ADP
résister	résister	VERB
à	à	ADP
ce	ce	DET
