# columns = TERM LEMMA POS
# identifier = balzac1832FC11
# creator = Balzac, Honoré de
# created = 1832
# modified = 1842
# title = Madame Firmiani. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vous	vous	PRON
croyez	croire	VERB
donc	donc	ADV
que	que	SCONJ
il	il	PRON
ne	ne	ADV
a	avoir	AUX
pas	pas	ADV
eu	avoir	VERB
de	de	ADP
plaisir	plaisir	NOUN
?	?	PUNCTsent
Tenez	tenir	VERB
,	,	PUNCTclause
voyez	voir	VERB
madame	madame	NOUN
Firmiani	Firmiani	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Les	le	DET
plus	plus	ADV
beaux	beau	ADJ
souvenirs	souvenir	NOUN
du	du	ADP_DET
vieil	vieux	ADJ
oncle	oncle	NOUN
pâlirent	pâlir	VERB
à	à	ADP
l'	le	DET
aspect	aspect	NOUN
de	de	ADP
la	le	DET
prétendue	prétendu	ADJ
maîtresse	maître	NOUN
de	de	ADP
son	son	DET
neveu	neveu	NOUN
.	.	PUNCTsent
Sa	son	DET
colère	colère	NOUN
expira	expirer	VERB
dans	dans	ADP
une	un	DET
phrase	phrase	NOUN
gracieuse	gracieux	ADJ
qui	qui	PRON
lui	lui	PRON
fut	être	AUX
arrachée	arracher	VERB
à	à	ADP
l'	le	DET
aspect	aspect	NOUN
de	de	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
.	.	PUNCTsent
Par	par	ADP
un	un	PRON
de	de	ADP
ces	ce	DET
hasards	hasard	NOUN
qui	qui	PRON
ne	ne	ADV
arrivent	arriver	VERB
que	que	ADV
aux	au	ADP_DET
jolies	joli	ADJ
femmes	femme	NOUN
,	,	PUNCTclause
elle	elle	PRON
était	être	AUX
dans	dans	ADP
un	un	DET
moment	moment	NOUN
où	où	PRON
toutes	toutes	DET
ses	son	DET
beautés	beauté	NOUN
brillaient	briller	VERB
de	de	DET
un	un	DET
éclat	éclat	NOUN
particulier	particulier	ADJ
,	,	PUNCTclause
dû	devoir	VERB
peut-être	peut-être	ADV
à	à	ADP
la	le	DET
lueur	lueur	NOUN
des	un	ADP_DET
bougies	bougie	NOUN
,	,	PUNCTclause
à	à	ADP
une	un	DET
toilette	toilette	NOUN
admirablement	admirablement	ADV
simple	simple	ADJ
,	,	PUNCTclause
à	à	ADP
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
quel	quel	DET
reflet	reflet	NOUN
de	de	ADP
l'	le	DET
élégance	élégance	NOUN
au sein de	au sein de	ADP
laquelle	laquelle	PRON
elle	elle	PRON
vivait	vivre	VERB
.	.	PUNCTsent
Il	il	PRON
faut	falloir	VERB
avoir	avoir	AUX
étudié	étudier	VERB
les	le	DET
petites	petit	ADJ
révolutions	révolution	NOUN
de	de	ADP
une	un	DET
soirée	soirée	NOUN
dans	dans	ADP
un	un	DET
salon	salon	NOUN
de	de	ADP
Paris	Paris	PROPN
pour	pour	ADP
apprécier	apprécier	VERB
les	le	DET
nuances	nuance	NOUN
imperceptibles	imperceptible	ADJ
qui	qui	PRON
peuvent	pouvoir	VERB
colorer	colorer	VERB
un	un	DET
visage	visage	NOUN
de	de	ADP
femme	femme	NOUN
et	et	CCONJ
le	le	DET
changer	changer	VERB
.	.	PUNCTsent
Il	il	PRON
est	être	AUX
un	un	DET
moment	moment	NOUN
où	où	PRON
,	,	PUNCTclause
contente	contenter	VERB
de	de	ADP
sa	son	DET
parure	parure	NOUN
,	,	PUNCTclause
où	où	PRON
se	se	PRON
trouvant	trouver	VERB
spirituelle	spirituel	ADJ
,	,	PUNCTclause
heureuse	heureux	ADJ
de	de	ADP
être	être	AUX
admirée	admirer	VERB
en	en	ADP
se	se	PRON
voyant	voir	VERB
la	le	DET
reine	reine	NOUN
de	de	ADP
un	un	DET
salon	salon	NOUN
plein	plein	ADJ
de	de	ADP
hommes	homme	NOUN
remarquables	remarquable	ADJ
qui	qui	PRON
lui	lui	PRON
sourient	sourire	VERB
,	,	PUNCTclause
une	un	DET
Parisienne	Parisienne	PROPN
a	avoir	AUX
la	le	DET
conscience	conscience	NOUN
de	de	ADP
sa	son	DET
beauté	beauté	NOUN
,	,	PUNCTclause
de	de	ADP
sa	son	DET
grâce	grâce	NOUN
;	;	PUNCTclause
elle	elle	PRON
se	se	PRON
embellit	embellir	VERB
alors	alors	ADV
de	de	ADP
tous	tous	PRON
les	le	DET
regards	regard	NOUN
que	que	PRON
elle	elle	PRON
recueille	recueillir	VERB
et	et	CCONJ
qui	qui	PRON
l'	le:PRON	PRON
animent	animer	VERB
,	,	PUNCTclause
mais	mais	CCONJ
dont	dont	PRON
les	le	DET
muets	muet	NOUN
hommages	hommage	NOUN
sont	être	AUX
reportés	reporter	VERB
par	par	ADP
de	de	DET
fins	fin	NOUN
regards	regard	NOUN
au	au	ADP_DET
bien-aimé	bien-aimé	NOUN
.	.	PUNCTsent
En	en	ADP
ce	ce	DET
moment	moment	NOUN
,	,	PUNCTclause
une	un	DET
femme	femme	NOUN
est	être	AUX
comme	comme	ADP
investie	investir	VERB
de	de	ADP
un	un	DET
pouvoir	pouvoir	NOUN
surnaturel	surnaturel	ADJ
et	et	CCONJ
devient	devenir	VERB
magicienne	magicien	NOUN
;	;	PUNCTclause
coquette	coquet	NOUN
à	à	ADP
son	son	DET
insu	insu	NOUN
,	,	PUNCTclause
elle	elle	PRON
inspire	inspirer	VERB
involontairement	involontairement	ADV
l'	le	DET
amour	amour	NOUN
qui	qui	PRON
l'	le:PRON	PRON
enivre	enivrer	VERB
en	en	ADP
secret	secret	NOUN
,	,	PUNCTclause
elle	elle	PRON
a	avoir	VERB
des	un	DET
sourires	sourire	NOUN
et	et	CCONJ
des	un	DET
regards	regard	NOUN
qui	qui	PRON
fascinent	fasciner	VERB
.	.	PUNCTsent
Si	si	SCONJ
cet	ce	DET
état	état	NOUN
,	,	PUNCTclause
venu	venir	VERB
de	de	ADP
l'	le	DET
âme	âme	NOUN
,	,	PUNCTclause
donne	donner	VERB
de	de	ADP
l'	le	DET
attrait	attrait	NOUN
même	même	ADJ
aux	au	ADP_DET
laides	laid	NOUN
,	,	PUNCTclause
de	de	ADP
quelle	quel	DET
splendeur	splendeur	NOUN
ne	ne	ADV
revêt	revêtir	VERB
il	il	PRON
pas	pas	ADV
une	un	DET
femme	femme	NOUN
nativement	nativement	ADV
élégante	élégant	ADJ
,	,	PUNCTclause
aux	au	ADP_DET
formes	forme	NOUN
distinguées	distingué	ADJ
,	,	PUNCTclause
blanche	blanc	ADJ
,	,	PUNCTclause
fraîche	frais	ADJ
,	,	PUNCTclause
aux	au	ADP_DET
yeux	œil	NOUN
vifs	vif	ADJ
,	,	PUNCTclause
et	et	CCONJ
surtout	surtout	ADV
mise	mettre	VERB
avec	avec	ADP
un	un	DET
goût	goût	NOUN
avoué	avoué	NOUN
des	un	ADP_DET
artistes	artiste	NOUN
et	et	CCONJ
de	de	ADP
ses	son	DET
plus	plus	ADV
cruelles	cruel	ADJ
rivales	rival	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
Avez	avoir	AUX
vous	vous	PRON
,	,	PUNCTclause
pour	pour	ADP
votre	votre	DET
bonheur	bonheur	NOUN
,	,	PUNCTclause
rencontré	rencontrer	VERB
quelque	quelque	DET
personne	personne	NOUN
dont	dont	PRON
la	le	DET
voix	voix	NOUN
harmonieuse	harmonieux	ADJ
imprime	imprimer	VERB
à	à	ADP
la	le	DET
parole	parole	NOUN
un	un	PRON
charme	charmer	VERB
également	également	ADV
répandu	répandre	VERB
dans	dans	ADP
ses	son	DET
manières	manière	NOUN
,	,	PUNCTclause
qui	qui	PRON
sait	savoir	VERB
et	et	CCONJ
parler	parler	VERB
et	et	CCONJ
se	se	PRON
taire	taire	VERB
,	,	PUNCTclause
qui	qui	PRON
se	se	PRON
occupe	occuper	VERB
de	de	ADP
vous	vous	PRON
avec	avec	ADP
délicatesse	délicatesse	NOUN
,	,	PUNCTclause
dont	dont	PRON
les	le	DET
mots	mot	NOUN
sont	être	AUX
heureusement	heureusement	ADV
choisis	choisir	VERB
,	,	PUNCTclause
ou	ou	CCONJ
dont	dont	PRON
le	le	DET
langage	langage	NOUN
est	être	AUX
pur	pur	ADJ
?	?	PUNCTsent
Sa	son	DET
raillerie	raillerie	NOUN
caresse	caresse	NOUN
et	et	CCONJ
sa	son	DET
critique	critique	NOUN
ne	ne	ADV
blesse	blesser	VERB
point	point	ADV
;	;	PUNCTclause
elle	elle	PRON
ne	ne	ADV
disserte	disserter	VERB
pas plus que	pas plus que	ADP
elle	elle	PRON
ne	ne	ADV
dispute	disputer	VERB
,	,	PUNCTclause
mais	mais	CCONJ
elle	elle	PRON
se	se	PRON
plaît	plaire	VERB
à	à	ADP
conduire	conduire	VERB
une	un	DET
discussion	discussion	NOUN
,	,	PUNCTclause
et	et	CCONJ
l'	le	DET
arrête	arrêter	VERB
à	à	ADP
propos	propos	NOUN
.	.	PUNCTsent
Son	son	DET
air	air	NOUN
est	être	AUX
affable	affable	ADJ
et	et	CCONJ
riant	riant	ADJ
,	,	PUNCTclause
sa	son	DET
politesse	politesse	NOUN
ne	ne	ADV
a	avoir	VERB
rien	rien	PRON
de	de	ADP
forcé	forcer	VERB
,	,	PUNCTclause
son	son	DET
empressement	empressement	NOUN
ne	ne	ADV
est	être	AUX
pas	pas	ADV
servile	servile	ADJ
;	;	PUNCTclause
elle	elle	PRON
réduit	réduire	VERB
le	le	DET
respect	respect	NOUN
à	à	ADP
ne	ne	ADV
être	être	AUX
plus	plus	ADV
que	que	SCONJ
une	un	DET
ombre	ombre	NOUN
douce	doux	ADJ
;	;	PUNCTclause
elle	elle	PRON
ne	ne	ADV
vous	vous	PRON
fatigue	fatiguer	VERB
jamais	jamais	ADV
,	,	PUNCTclause
et	et	CCONJ
vous	vous	PRON
laisse	laisser	VERB
satisfait	satisfaire	VERB
de	de	ADP
elle	elle	PRON
et	et	CCONJ
de	de	ADP
vous	vous	PRON
.	.	PUNCTsent
Sa	son	DET
bonne	bon	ADJ
grâce	grâce	NOUN
,	,	PUNCTclause
vous	vous	PRON
la	le:PRON	PRON
retrouvez	retrouver	VERB
empreinte	empreinte	NOUN
dans	dans	ADP
les	le	DET
choses	chose	NOUN
desquelles	desquelles	ADP_PRON
elle	elle	PRON
se	se	PRON
environne	environner	VERB
.	.	PUNCTsent
Chez	chez	ADP
elle	elle	PRON
,	,	PUNCTclause
tout	tout	PRON
flatte	flatter	VERB
la	le	DET
vue	vue	NOUN
,	,	PUNCTclause
et	et	CCONJ
vous	vous	PRON
y	y	PRON
respirez	respirer	VERB
comme	comme	ADP
l'	le	DET
air	air	NOUN
de	de	ADP
une	un	DET
patrie	patrie	NOUN
.	.	PUNCTsent
Cette	ce	DET
femme	femme	NOUN
est	être	AUX
naturelle	naturel	ADJ
.	.	PUNCTsent
En	en	ADP
elle	elle	PRON
,	,	PUNCTclause
jamais	jamais	ADV
de	de	ADP
effort	effort	NOUN
,	,	PUNCTclause
elle	elle	PRON
ne	ne	ADV
affiche	afficher	VERB
rien	rien	PRON
,	,	PUNCTclause
ses	son	DET
sentiments	sentiment	NOUN
sont	être	AUX
simplement	simplement	ADV
rendus	rendre	VERB
,	,	PUNCTclause
parce que	parce que	SCONJ
ils	ils	PRON
sont	être	AUX
vrais	vrai	ADJ
.	.	PUNCTsent
Franche	franc	ADJ
,	,	PUNCTclause
elle	elle	PRON
sait	savoir	VERB
ne	ne	ADV
offenser	offenser	VERB
aucun	aucun	DET
amour-propre	amour-propre	NOUN
;	;	PUNCTclause
elle	elle	PRON
accepte	accepter	VERB
les	le	DET
hommes	homme	NOUN
comme	comme	ADP
Dieu	Dieu	PROPN
les	le:PRON	PRON
a	avoir	AUX
faits	faire	VERB
,	,	PUNCTclause
plaignant	plaindre	VERB
les	le	DET
gens	gens	NOUN
vicieux	vicieux	ADJ
,	,	PUNCTclause
pardonnant	pardonner	VERB
aux	au	ADP_DET
défauts	défaut	NOUN
et	et	CCONJ
aux	au	ADP_DET
ridicules	ridicule	NOUN
,	,	PUNCTclause
concevant	concevoir	VERB
tous	tout	ADJ
les	le	DET
âges	âge	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
se	se	PRON
irritant	irriter	VERB
de	de	ADP
rien	rien	PRON
,	,	PUNCTclause
parce que	parce que	SCONJ
elle	elle	PRON
a	avoir	AUX
le	le	DET
tact	tact	NOUN
de	de	ADP
tout	tout	DET
prévoir	prévoir	VERB
.	.	PUNCTsent
à la fois	à la fois	ADV
tendre	tendre	VERB
et	et	CCONJ
gaie	gai	ADJ
,	,	PUNCTclause
elle	elle	PRON
oblige	obliger	VERB
avant de	avant de	ADP
consoler	consoler	VERB
.	.	PUNCTsent
Vous	vous	PRON
l'	le	DET
aimez	aimer	VERB
tant	tant	ADV
,	,	PUNCTclause
que	que	SCONJ
si	si	SCONJ
cet	ce	DET
ange	ange	NOUN
fait	faire	VERB
une	un	DET
faute	faute	NOUN
,	,	PUNCTclause
vous	vous	PRON
vous	vous	PRON
sentez	sentir	VERB
prêt à	prêt à	ADP
la	le	DET
justifier	justifier	VERB
.	.	PUNCTsent
Vous	vous	PRON
connaissez	connaître	VERB
alors	alors	ADV
madame	madame	NOUN
Firmiani	Firmiani	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Lorsque	lorsque	SCONJ
le	le	DET
vieux	vieux	ADJ
Bourbonne	Bourbonne	NOUN
eut	avoir	AUX
causé	causer	VERB
pendant	pendant	ADP
un	un	DET
quart d'heure	quart d'heure	NOUN
avec	avec	ADP
cette	ce	DET
femme	femme	NOUN
,	,	PUNCTclause
assis	asseoir	VERB
près de	près de	ADP
elle	elle	PRON
,	,	PUNCTclause
son	son	DET
neveu	neveu	NOUN
fut	être	AUX
absous	absous	ADJ
.	.	PUNCTsent
Il	il	PRON
comprit	comprendre	VERB
que	que	SCONJ
,	,	PUNCTclause
fausses	faux	ADJ
ou	ou	CCONJ
vraies	vrai	ADJ
,	,	PUNCTclause
les	le	DET
liaisons	liaison	NOUN
de	de	ADP
Octave	Octave	PROPN
et	et	CCONJ
de	de	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
cachaient	cacher	VERB
sans doute	sans doute	ADV
quelque	quelque	DET
mystère	mystère	NOUN
.	.	PUNCTsent
Revenant	revenir	VERB
aux	au	ADP_DET
illusions	illusion	NOUN
qui	qui	PRON
dorent	dorer	VERB
les	le	DET
premiers	premier	ADJ
jours	jour	NOUN
de	de	ADP
notre	notre	DET
jeunesse	jeunesse	NOUN
,	,	PUNCTclause
et	et	CCONJ
jugeant	juger	VERB
du	du	ADP_DET
cœur	cœur	NOUN
de	de	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
par	par	ADP
sa	son	DET
beauté	beauté	NOUN
,	,	PUNCTclause
le	le	DET
vieux	vieux	ADJ
gentilhomme	gentilhomme	NOUN
pensa	penser	VERB
que	que	SCONJ
une	un	DET
femme	femme	NOUN
aussi	aussi	ADV
pénétrée	pénétrer	VERB
de	de	ADP
sa	son	DET
dignité	dignité	NOUN
que	que	SCONJ
elle	elle	PRON
paraissait	paraître	VERB
l'	le	DET
être	être	NOUN
était	être	AUX
incapable	incapable	ADJ
de	de	ADP
une	un	DET
mauvaise	mauvais	ADJ
action	action	NOUN
.	.	PUNCTsent
Ses	son	DET
yeux	œil	NOUN
noirs	noir	ADJ
annonçaient	annoncer	VERB
tant de	tant de	DET
calme	calme	NOUN
intérieur	intérieur	ADJ
,	,	PUNCTclause
les	le	DET
lignes	ligne	NOUN
de	de	ADP
son	son	DET
visage	visage	NOUN
étaient	être	AUX
si	si	ADV
nobles	noble	ADJ
,	,	PUNCTclause
les	le	DET
contours	contour	NOUN
si	si	ADV
purs	pur	ADJ
,	,	PUNCTclause
et	et	CCONJ
la	le	DET
passion	passion	NOUN
dont	dont	PRON
on	on	PRON
l'	le:PRON	PRON
accusait	accuser	VERB
semblait	sembler	VERB
lui	lui	PRON
peser	peser	VERB
si	si	ADV
peu	peu	ADV
sur	sur	ADP
le	le	DET
cœur	cœur	NOUN
,	,	PUNCTclause
que	que	SCONJ
le	le	DET
vieillard	vieillard	NOUN
se	se	PRON
dit	dire	VERB
en	en	ADP
admirant	admirer	VERB
toutes	tout	ADJ
les	le	DET
promesses	promesse	NOUN
faites	faire	VERB
à	à	ADP
l'	le	DET
amour	amour	NOUN
et	et	CCONJ
à	à	ADP
la	le	DET
vertu	vertu	NOUN
par	par	ADP
cette	ce	DET
adorable	adorable	ADJ
physionomie	physionomie	NOUN
:	:	PUNCTclause
—	—	PUNCTclause
Mon	Mon	PROPN
neveu	neveu	NOUN
aura	avoir	AUX
commis	commettre	VERB
quelque	quelque	DET
sottise	sottise	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Madame	madame	NOUN
Firmiani	Firmiani	PROPN
avouait	avouer	VERB
vingt-cinq	vingt-cinq	NUM
ans	an	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
les	le	DET
Positifs	Positifs	NOUN
prouvaient	prouver	VERB
que	que	SCONJ
,	,	PUNCTclause
mariée	marier	VERB
en	en	ADP
1813	1813	NUM
,	,	PUNCTclause
à	à	ADP
l'	le	DET
âge	âge	NOUN
de	de	ADP
seize	seize	NUM
ans	an	NOUN
,	,	PUNCTclause
elle	elle	PRON
devait	devoir	VERB
avoir	avoir	AUX
au moins	au moins	ADV
vingt-huit	vingt-huit	NUM
ans	an	NOUN
en	en	ADP
1825	1825	NUM
.	.	PUNCTsent
Néanmoins	néanmoins	ADV
,	,	PUNCTclause
les	le	DET
mêmes	même	ADJ
gens	gens	NOUN
assuraient	assurer	VERB
aussi	aussi	ADV
que	que	SCONJ
à	à	ADP
aucune	aucun	DET
époque	époque	NOUN
de	de	ADP
sa	son	DET
vie	vie	NOUN
elle	elle	PRON
ne	ne	ADV
avait	avoir	AUX
été	être	AUX
si	si	ADV
désirable	désirable	ADJ
,	,	PUNCTclause
ni	ni	CCONJ
si	si	SCONJ
complètement	complètement	ADV
femme	femme	NOUN
.	.	PUNCTsent
Elle	elle	PRON
était	être	AUX
sans	sans	ADP
enfants	enfant	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
en	en	ADP
avait	avoir	AUX
point	point	ADV
eu	avoir	VERB
;	;	PUNCTclause
le	le	DET
problématique	problématique	NOUN
Firmiani	Firmiani	PROPN
,	,	PUNCTclause
quadragénaire	quadragénaire	ADJ
très-respectable	très-respectable	PUNCT
en	en	ADP
1813	1813	NUM
,	,	PUNCTclause
ne	ne	ADV
avait	avoir	AUX
pu	pouvoir	VERB
,	,	PUNCTclause
disait	dire	VERB
on	on	PRON
,	,	PUNCTclause
lui	lui	PRON
offrir	offrir	VERB
que	que	SCONJ
son	son	DET
nom	nom	NOUN
et	et	CCONJ
sa	son	DET
fortune	fortune	NOUN
.	.	PUNCTsent
Madame	madame	NOUN
Firmiani	Firmiani	PROPN
atteignait	atteindre	VERB
donc	donc	ADV
à	à	ADP
l'	le	DET
âge	âge	NOUN
où	où	PRON
la	le	DET
parisienne	parisien	NOUN
conçoit	concevoir	VERB
le	le	DET
mieux	mieux	ADV
une	un	DET
passion	passion	NOUN
et	et	CCONJ
la	le	DET
désire	désirer	VERB
peut-être	peut-être	ADV
innocemment	innocemment	ADV
à	à	ADP
ses	son	DET
heures	heure	NOUN
perdues	perdre	VERB
,	,	PUNCTclause
elle	elle	PRON
avait	avoir	AUX
acquis	acquérir	VERB
tout	tout	ADJ
ce	ce	PRON
que	que	PRON
le	le	DET
monde	monde	NOUN
vend	vendre	VERB
,	,	PUNCTclause
tout	tout	PRON
ce	ce	PRON
que	que	ADV
il	il	PRON
prête	prêter	VERB
,	,	PUNCTclause
tout	tout	PRON
ce	ce	PRON
que	que	PRON
il	il	PRON
donne	donner	VERB
;	;	PUNCTclause
les	le	DET
Attachés	Attachés	PROPN
de	de	ADP
ambassade	ambassade	NOUN
prétendaient	prétendre	VERB
que	que	SCONJ
elle	elle	PRON
ne	ne	ADV
ignorait	ignorer	VERB
rien	rien	PRON
,	,	PUNCTclause
les	le	DET
Contradicteurs	Contradicteurs	NOUN
prétendaient	prétendre	VERB
que	que	SCONJ
elle	elle	PRON
pouvait	pouvoir	VERB
encore	encore	ADV
apprendre	apprendre	VERB
beaucoup de	beaucoup de	DET
choses	chose	NOUN
,	,	PUNCTclause
les	le	DET
Observateurs	Observateurs	PROPN
lui	lui	PRON
trouvaient	trouver	VERB
les	le	DET
mains	main	NOUN
bien	bien	ADV
blanches	blanc	ADJ
,	,	PUNCTclause
le	le:PRON	PRON
pied	pied	NOUN
bien	bien	ADV
mignon	mignon	ADJ
,	,	PUNCTclause
les	le	DET
mouvements	mouvement	NOUN
un	un	DET
peu	peu	ADV
trop	trop	ADV
onduleux	onduleux	ADJ
;	;	PUNCTclause
mais	mais	CCONJ
les	le	DET
individus	individu	NOUN
de	de	ADP
tous	tout	ADJ
les	le	DET
Genres	Genres	PROPN
enviaient	envier	VERB
ou	ou	CCONJ
contestaient	contester	VERB
le	le	DET
bonheur	bonheur	NOUN
de	de	ADP
Octave	Octave	PROPN
en	en	ADP
convenant	convenir	VERB
que	que	SCONJ
elle	elle	PRON
était	être	AUX
la	le	DET
femme	femme	NOUN
le	le	DET
plus	plus	ADV
aristocratiquement	aristocratiquement	ADV
belle	beau	ADJ
de	de	ADP
tout	tout	DET
Paris	Paris	PROPN
.	.	PUNCTsent
Jeune	jeune	ADJ
encore	encore	ADV
,	,	PUNCTclause
riche	riche	ADJ
,	,	PUNCTclause
musicienne	musicien	NOUN
parfaite	parfait	ADJ
,	,	PUNCTclause
spirituelle	spirituel	ADJ
,	,	PUNCTclause
délicate	délicat	ADJ
,	,	PUNCTclause
reçue	recevoir	VERB
,	,	PUNCTclause
en	en	PRON
souvenir	souvenir	VERB
des	un	ADP_DET
Cadignan	Cadignan	PROPN
auxquels	auxquels	ADP_PRON
elle	elle	PRON
appartient	appartenir	VERB
par	par	ADP
sa	son	DET
mère	mère	NOUN
,	,	PUNCTclause
chez	chez	ADP
madame	madame	NOUN
la	le	DET
princesse	prince	NOUN
de	de	ADP
Blamont-Chauvry	Blamont-Chauvry	PROPN
,	,	PUNCTclause
l'	le	DET
oracle	oracle	NOUN
du	du	ADP_DET
noble	noble	NOUN
faubourg	faubourg	NOUN
,	,	PUNCTclause
aimée	aimer	VERB
de	de	ADP
ses	son	DET
rivales	rival	NOUN
la	le	DET
duchesse	duchesse	NOUN
de	de	ADP
Maufrigneuse	Maufrigneuse	PROPN
sa	son	DET
cousine	cousin	NOUN
,	,	PUNCTclause
la	le	DET
marquise	marquis	NOUN
de	de	ADP
Espard	Espard	PROPN
,	,	PUNCTclause
et	et	CCONJ
madame	madame	NOUN
de	de	ADP
Macumer	Macumer	PROPN
,	,	PUNCTclause
elle	elle	PRON
flattait	flatter	VERB
toutes	tout	ADJ
les	le	DET
vanités	vanité	NOUN
qui	qui	PRON
alimentent	alimenter	VERB
ou	ou	CCONJ
qui	qui	PRON
excitent	exciter	VERB
l'	le	DET
amour	amour	NOUN
.	.	PUNCTsent
Aussi	aussi	ADV
était	être	AUX
elle	elle	PRON
désirée	désirer	VERB
par	par	ADP
trop	trop	ADV
de	de	ADP
gens	gens	NOUN
pour	pour	ADP
ne	ne	ADV
être	être	AUX
pas	pas	ADV
victime	victime	NOUN
de	de	ADP
l'	le	DET
élégante	élégant	ADJ
médisance	médisance	NOUN
parisienne	parisien	ADJ
et	et	CCONJ
des	un	DET
ravissantes	ravissant	ADJ
calomnies	calomnie	NOUN
qui	qui	PRON
se	se	PRON
débitent	débiter	VERB
si	si	ADV
spirituellement	spirituellement	ADV
sous	sous	ADP
l'	le	DET
éventail	éventail	NOUN
ou	ou	CCONJ
dans	dans	ADP
les	le	DET
à	à	ADP
parte	partir	VERB
.	.	PUNCTsent
Les	le	DET
observations	observation	NOUN
par	par	ADP
lesquelles	lesquelles	PRON
cette	ce	DET
histoire	histoire	NOUN
commence	commencer	VERB
étaient	être	AUX
donc	donc	ADV
nécessaires	nécessaire	ADJ
pour	pour	ADP
opposer	opposer	VERB
la	le	DET
vraie	vrai	ADJ
Firmiani	Firmiani	PROPN
à	à	ADP
la	le	DET
Firmiani	Firmiani	PROPN
du	du	ADP_DET
monde	monde	NOUN
.	.	PUNCTsent
Si	si	SCONJ
quelques	quelque	DET
femmes	femme	NOUN
lui	lui	PRON
pardonnaient	pardonner	VERB
son	son	DET
bonheur	bonheur	NOUN
,	,	PUNCTclause
d'autres	d'autre	PRON
ne	ne	ADV
lui	lui	PRON
faisaient	faire	VERB
pas	pas	ADV
grâce	grâce	NOUN
de	de	ADP
sa	son	DET
décence	décence	NOUN
;	;	PUNCTclause
or	or	NOUN
,	,	PUNCTclause
rien	rien	PRON
ne	ne	ADV
est	être	AUX
terrible	terrible	ADJ
,	,	PUNCTclause
surtout	surtout	ADV
à	à	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
comme	comme	ADP
des	un	DET
soupçons	soupçon	NOUN
sans	sans	ADP
fondement	fondement	NOUN
:	:	PUNCTclause
il	il	PRON
est	être	AUX
impossible	impossible	ADJ
de	de	ADP
les	le:PRON	PRON
détruire	détruire	VERB
.	.	PUNCTsent
Cette	ce	DET
esquisse	esquisse	NOUN
de	de	ADP
une	un	DET
figure	figure	NOUN
admirable	admirable	ADJ
de	de	ADP
naturel	naturel	ADJ
ne	ne	ADV
en	en	PRON
donnera	donner	VERB
jamais	jamais	ADV
que	que	SCONJ
une	un	DET
faible	faible	ADJ
idée	idée	NOUN
;	;	PUNCTclause
il	il	PRON
faudrait	falloir	VERB
le	le	DET
pinceau	pinceau	NOUN
de	de	ADP
Ingres	Ingres	PROPN
pour	pour	ADP
rendre	rendre	VERB
la	le	DET
fierté	fierté	NOUN
du	du	ADP_DET
front	front	NOUN
,	,	PUNCTclause
la	le	DET
profusion	profusion	NOUN
des	un	ADP_DET
cheveux	cheveu	NOUN
,	,	PUNCTclause
la	le	DET
majesté	majesté	NOUN
du	du	ADP_DET
regard	regard	NOUN
,	,	PUNCTclause
toutes	tout	ADJ
les	le	DET
pensées	pensée	NOUN
que	que	PRON
trahissaient	trahir	VERB
les	le	DET
couleurs	couleur	NOUN
particulières	particulier	NOUN
du	du	ADP_DET
teint	teint	NOUN
.	.	PUNCTsent
il y a	il y a	VERB
tout	tout	ADV
dans	dans	ADP
cette	ce	DET
femme	femme	NOUN
:	:	PUNCTclause
les	le	DET
poètes	poète	NOUN
pouvaient	pouvoir	VERB
y	y	PRON
voir	voir	VERB
à la fois	à la fois	ADV
Jeanne	Jeanne	PROPN
de	de	ADP
Arc	Arc	PROPN
ou	ou	CCONJ
Agnès	Agnès	PROPN
Sorel	Sorel	PROPN
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
se	se	PRON
y	y	PRON
trouvait	trouver	VERB
aussi	aussi	ADV
la	le	DET
femme	femme	NOUN
inconnue	inconnu	ADJ
,	,	PUNCTclause
l'	le	DET
âme	âme	NOUN
cachée	cacher	VERB
sous	sous	ADP
cette	ce	DET
enveloppe	enveloppe	NOUN
décevante	décevant	ADJ
,	,	PUNCTclause
l'	le	DET
âme	âme	NOUN
de	de	ADP
Ève	Ève	PROPN
,	,	PUNCTclause
les	le	DET
richesses	richesse	NOUN
du	du	ADP_DET
mal	mal	NOUN
et	et	CCONJ
les	le	DET
trésors	trésor	NOUN
du	du	ADP_DET
bien	bien	NOUN
,	,	PUNCTclause
la	le	DET
faute	faute	NOUN
et	et	CCONJ
la	le	DET
résignation	résignation	NOUN
,	,	PUNCTclause
le	le	DET
crime	crime	NOUN
et	et	CCONJ
